Mostres_ESP32,Valor1_mV, Valor2_mV
6546,113, 439
6547,118, 500
6548,119, 563
6549,117, 535
6550,115, 415
6551,109, 176
6552,109, 15
6553,144, 0
6554,151, 0
6555,183, 0
6556,217, 0
6557,219, 0
6558,192, 0
6559,206, 0
6560,200, 0
6561,176, 0
6562,173, 0
6563,166, 0
6564,154, 0
6565,143, 0
6566,144, 0
6567,135, 0
6568,131, 0
6569,117, 0
6570,108, 0
6571,89, 0
6572,63, 0
6573,40, 19
6574,10, 286
6575,0, 259
6576,0, 10
6577,0, 0
6578,0, 0
6579,0, 0
6580,0, 0
6581,0, 0
6582,0, 63
6583,0, 428
6584,1, 612
6585,6, 457
6586,1, 416
6587,21, 410
6588,2, 92
6589,0, 8
6590,0, 0
6591,12, 0
6592,61, 0
6593,116, 0
6594,151, 0
6595,167, 0
6596,153, 0
6597,129, 0
6598,96, 0
6599,75, 0
6600,55, 0
6601,50, 0
6602,63, 0
6603,62, 0
6604,78, 0
6605,92, 0
6606,97, 0
6607,92, 0
6608,89, 0
6609,85, 0
6610,83, 0
6611,86, 0
6612,86, 0
6613,99, 0
6614,128, 6
6615,121, 37
6616,124, 108
6617,115, 254
6618,80, 115
6619,76, 20
6620,80, 0
6621,92, 0
6622,113, 95
6623,129, 0
6624,141, 0
6625,138, 6
6626,139, 44
6627,126, 40
6628,109, 0
6629,95, 0
6630,70, 0
6631,52, 0
6632,39, 0
6633,38, 0
6634,41, 0
6635,44, 0
6636,70, 0
6637,92, 0
6638,104, 0
6639,104, 0
6640,99, 0
6641,91, 0
6642,69, 0
6643,63, 0
6644,46, 0
6645,42, 0
6646,38, 0
6647,32, 0
6648,32, 0
6649,20, 19
6650,28, 20
6651,36, 0
6652,69, 0
6653,80, 0
6654,127, 0
6655,140, 0
6656,139, 0
6657,121, 0
6658,109, 0
6659,102, 0
6660,95, 0
6661,95, 0
6662,94, 0
6663,96, 0
6664,99, 0
6665,108, 0
6666,108, 0
6667,100, 0
6668,83, 0
6669,71, 0
6670,67, 0
6671,70, 0
6672,80, 0
6673,68, 0
6674,63, 0
6675,70, 0
6676,83, 0
6677,89, 0
6678,104, 0
6679,89, 0
6680,70, 0
6681,76, 0
6682,84, 28
6683,91, 37
6684,104, 192
6685,133, 441
6686,148, 601
6687,139, 756
6688,126, 663
6689,115, 624
6690,103, 353
6691,89, 183
6692,80, 51
6693,63, 0
6694,59, 0
6695,48, 0
6696,48, 0
6697,43, 0
6698,51, 0
6699,61, 0
6700,89, 0
6701,119, 0
6702,109, 0
6703,108, 0
6704,99, 0
6705,84, 0
6706,68, 0
6707,62, 0
6708,62, 0
6709,44, 0
6710,39, 0
6711,30, 0
6712,25, 0
6713,28, 0
6714,36, 0
6715,52, 0
6716,68, 0
6717,65, 0
6718,83, 0
6719,90, 0
6720,113, 0
6721,129, 0
6722,159, 0
6723,151, 0
6724,156, 0
6725,151, 20
6726,147, 25
6727,140, 37
6728,140, 53
6729,137, 0
6730,139, 0
6731,142, 0
6732,137, 0
6733,145, 0
6734,153, 0
6735,159, 0
6736,170, 0
6737,168, 0
6738,170, 0
6739,163, 0
6740,145, 0
6741,113, 0
6742,95, 0
6743,83, 0
6744,86, 31
6745,85, 0
6746,103, 0
6747,108, 0
6748,102, 0
6749,89, 0
6750,95, 0
6751,95, 0
6752,97, 0
6753,74, 0
6754,57, 0
6755,35, 0
6756,18, 0
6757,6, 0
6758,3, 0
6759,0, 0
6760,3, 0
6761,0, 0
6762,7, 0
6763,7, 0
6764,11, 0
6765,12, 0
6766,21, 0
6767,27, 0
6768,27, 0
6769,34, 0
6770,24, 14
6771,1, 138
6772,0, 244
6773,5, 282
6774,24, 240
6775,41, 57
6776,65, 6
6777,76, 22
6778,70, 0
6779,54, 0
6780,61, 0
6781,65, 0
6782,72, 0
6783,79, 0
6784,87, 0
6785,86, 0
6786,81, 0
6787,83, 0
6788,75, 0
6789,74, 0
6790,75, 0
6791,85, 0
6792,90, 0
6793,102, 0
6794,128, 0
6795,133, 0
6796,138, 0
6797,110, 0
6798,107, 0
6799,119, 0
6800,127, 0
6801,118, 0
6802,113, 0
6803,111, 0
6804,104, 3
6805,89, 22
6806,108, 0
6807,120, 0
6808,127, 0
6809,134, 6
6810,139, 12
6811,139, 0
6812,145, 0
6813,145, 0
6814,153, 0
6815,143, 0
6816,147, 0
6817,151, 0
6818,154, 0
6819,158, 0
6820,159, 0
6821,157, 0
6822,152, 0
6823,133, 0
6824,130, 0
6825,113, 12
6826,109, 143
6827,101, 188
6828,89, 215
6829,95, 252
6830,115, 380
6831,130, 430
6832,142, 427
6833,145, 409
6834,139, 348
6835,132, 234
6836,116, 84
6837,127, 8
6838,106, 0
6839,76, 0
6840,26, 0
6841,0, 0
6842,0, 0
6843,0, 0
6844,0, 0
6845,0, 0
6846,0, 0
6847,0, 0
6848,1, 0
6849,0, 0
6850,0, 0
6851,0, 0
6852,0, 0
6853,0, 0
6854,15, 0
6855,50, 0
6856,54, 0
6857,52, 0
6858,44, 0
6859,51, 0
6860,69, 0
6861,91, 0
6862,89, 0
6863,104, 0
6864,123, 0
6865,134, 0
6866,158, 0
6867,183, 0
6868,207, 0
6869,217, 0
6870,214, 0
6871,199, 0
6872,154, 0
6873,130, 0
6874,101, 0
6875,91, 0
6876,105, 0
6877,120, 0
6878,137, 0
6879,138, 0
6880,126, 0
6881,102, 0
6882,73, 0
6883,73, 0
6884,77, 0
6885,79, 0
6886,78, 0
6887,57, 0
6888,38, 0
6889,34, 0
6890,12, 0
6891,11, 0
6892,10, 0
6893,0, 0
6894,0, 0
6895,0, 0
6896,0, 0
6897,6, 0
6898,25, 0
6899,31, 0
6900,20, 0
6901,22, 0
6902,38, 0
6903,54, 0
6904,78, 0
6905,95, 0
6906,95, 0
6907,104, 11
6908,108, 0
6909,118, 4
6910,115, 35
6911,121, 157
6912,118, 355
6913,108, 385
6914,99, 307
6915,83, 248
6916,68, 173
6917,68, 89
6918,60, 51
6919,63, 78
6920,57, 78
6921,51, 89
6922,35, 123
6923,28, 151
6924,27, 204
6925,39, 296
6926,54, 273
6927,64, 213
6928,110, 84
6929,154, 13
6930,161, 0
6931,175, 0
6932,184, 0
6933,192, 0
6934,189, 0
6935,187, 0
6936,183, 0
6937,183, 0
6938,167, 0
6939,168, 0
6940,160, 0
6941,150, 0
6942,147, 0
6943,133, 0
6944,140, 0
6945,134, 0
6946,122, 0
6947,113, 0
6948,105, 0
6949,91, 0
6950,88, 0
6951,90, 0
6952,87, 6
6953,61, 131
6954,31, 319
6955,6, 246
6956,0, 317
6957,0, 221
6958,0, 127
6959,6, 63
6960,6, 25
6961,6, 0
6962,5, 0
6963,3, 0
6964,10, 0
6965,19, 0
6966,23, 0
6967,30, 0
6968,41, 0
6969,42, 0
6970,57, 0
6971,70, 0
6972,70, 0
6973,95, 0
6974,97, 0
6975,97, 0
6976,118, 0
6977,105, 0
6978,116, 0
6979,112, 0
6980,110, 0
6981,103, 0
6982,92, 0
6983,88, 0
6984,88, 0
6985,92, 0
6986,104, 0
6987,109, 0
6988,112, 0
6989,122, 0
6990,129, 0
6991,127, 0
6992,117, 0
6993,107, 0
6994,97, 0
6995,85, 0
6996,105, 0
6997,86, 0
6998,83, 0
6999,79, 0
7000,81, 0
7001,85, 0
7002,83, 0
7003,77, 0
7004,79, 0
7005,68, 0
7006,69, 0
7007,71, 0
7008,59, 0
7009,51, 0
7010,60, 0
7011,34, 0
7012,44, 0
7013,63, 0
7014,71, 70
7015,81, 149
7016,77, 234
7017,78, 246
7018,86, 121
7019,95, 0
7020,110, 0
7021,113, 0
7022,111, 0
7023,110, 0
7024,104, 0
7025,111, 0
7026,113, 0
7027,121, 0
7028,119, 0
7029,130, 0
7030,134, 0
7031,142, 0
7032,133, 0
7033,134, 0
7034,118, 0
7035,106, 0
7036,121, 0
7037,115, 0
7038,125, 0
7039,117, 0
7040,124, 0
7041,124, 0
7042,129, 0
7043,122, 0
7044,117, 0
7045,100, 0
7046,63, 0
7047,45, 0
7048,25, 0
7049,30, 0
7050,57, 0
7051,92, 0
7052,127, 0
7053,157, 0
7054,158, 0
7055,152, 0
7056,133, 0
7057,132, 0
7058,120, 0
7059,115, 0
7060,95, 0
7061,74, 0
7062,44, 0
7063,13, 0
7064,0, 0
7065,4, 0
7066,0, 0
7067,0, 0
7068,0, 0
7069,0, 0
7070,1, 0
7071,5, 0
7072,32, 0
7073,43, 0
7074,62, 0
7075,64, 0
7076,42, 0
7077,12, 0
7078,0, 0
7079,0, 0
7080,11, 0
7081,31, 0
7082,46, 0
7083,70, 0
7084,73, 0
7085,85, 0
7086,80, 0
7087,100, 0
7088,117, 0
7089,122, 0
7090,119, 0
7091,106, 0
7092,101, 0
7093,119, 0
7094,100, 0
7095,108, 0
7096,104, 0
7097,95, 0
7098,90, 0
7099,92, 0
7100,92, 0
7101,97, 0
7102,107, 0
7103,109, 0
7104,115, 0
7105,113, 0
7106,90, 0
7107,71, 48
7108,75, 8
7109,83, 41
7110,102, 0
7111,133, 0
7112,154, 0
7113,164, 0
7114,176, 0
7115,175, 3
7116,192, 0
7117,195, 0
7118,202, 0
7119,202, 0
7120,196, 0
7121,186, 0
7122,187, 0
7123,174, 0
7124,182, 0
7125,183, 0
7126,176, 0
7127,147, 0
7128,139, 0
7129,117, 0
7130,113, 0
7131,97, 0
7132,94, 12
7133,67, 34
7134,43, 0
7135,12, 0
7136,0, 0
7137,0, 6
7138,0, 39
7139,0, 168
7140,0, 257
7141,5, 21
7142,25, 0
7143,51, 0
7144,81, 0
7145,69, 0
7146,65, 0
7147,51, 0
7148,35, 0
7149,32, 0
7150,25, 0
7151,31, 0
7152,28, 0
7153,46, 0
7154,57, 0
7155,65, 0
7156,76, 0
7157,81, 0
7158,72, 0
7159,76, 0
7160,67, 0
7161,56, 0
7162,62, 0
7163,38, 0
7164,38, 0
7165,32, 0
7166,31, 0
7167,19, 0
7168,9, 0
7169,11, 0
7170,19, 0
7171,28, 0
7172,63, 0
7173,95, 0
7174,115, 0
7175,115, 0
7176,102, 0
7177,97, 48
7178,102, 159
7179,102, 136
7180,120, 47
7181,139, 0
7182,175, 0
7183,205, 0
7184,218, 0
7185,220, 0
7186,212, 0
7187,188, 7
7188,180, 6
7189,177, 78
7190,157, 125
7191,156, 220
7192,145, 223
7193,149, 222
7194,153, 170
7195,159, 72
7196,134, 3
7197,133, 0
7198,101, 0
7199,74, 0
7200,61, 0
7201,43, 0
7202,38, 0
7203,40, 0
7204,34, 0
7205,32, 0
7206,34, 0
7207,41, 0
7208,53, 0
7209,57, 0
7210,65, 0
7211,55, 0
7212,67, 0
7213,46, 0
7214,40, 0
7215,31, 0
7216,39, 0
7217,41, 0
7218,54, 0
7219,59, 0
7220,81, 0
7221,97, 0
7222,96, 0
7223,108, 0
7224,108, 0
7225,102, 0
7226,103, 0
7227,106, 19
7228,86, 56
7229,91, 27
7230,93, 0
7231,89, 4
7232,77, 0
7233,77, 0
7234,60, 0
7235,36, 0
7236,34, 0
7237,44, 0
7238,65, 0
7239,104, 0
7240,121, 0
7241,124, 0
7242,119, 0
7243,108, 0
7244,94, 0
7245,101, 0
7246,109, 0
7247,117, 0
7248,112, 0
7249,109, 0
7250,109, 0
7251,104, 0
7252,97, 0
7253,83, 0
7254,90, 0
7255,89, 0
7256,91, 0
7257,81, 0
7258,61, 0
7259,25, 51
7260,0, 36
7261,0, 29
7262,0, 26
7263,0, 0
7264,22, 0
7265,54, 0
7266,83, 0
7267,105, 0
7268,124, 0
7269,128, 0
7270,139, 0
7271,153, 0
7272,148, 0
7273,150, 0
7274,144, 0
7275,138, 0
7276,126, 0
7277,84, 0
7278,51, 0
7279,24, 0
7280,6, 0
7281,2, 0
7282,19, 0
7283,18, 0
7284,25, 0
7285,19, 0
7286,17, 0
7287,15, 0
7288,15, 0
7289,2, 0
7290,0, 0
7291,6, 0
7292,12, 0
7293,37, 0
7294,72, 0
7295,83, 0
7296,94, 0
7297,104, 0
7298,115, 0
7299,125, 0
7300,127, 0
7301,119, 0
7302,138, 0
7303,133, 0
7304,153, 0
7305,164, 0
7306,165, 0
7307,176, 0
7308,182, 0
7309,195, 0
7310,184, 0
7311,183, 0
7312,167, 0
7313,163, 0
7314,156, 0
7315,152, 0
7316,139, 0
7317,133, 0
7318,121, 0
7319,109, 0
7320,72, 0
7321,77, 0
7322,78, 0
7323,89, 0
7324,95, 0
7325,100, 0
7326,110, 0
7327,105, 0
7328,99, 0
7329,101, 0
7330,121, 25
7331,127, 44
7332,133, 63
7333,132, 65
7334,118, 19
7335,106, 0
7336,88, 0
7337,70, 0
7338,64, 0
7339,63, 0
7340,57, 0
7341,43, 0
7342,43, 0
7343,51, 0
7344,57, 0
7345,65, 0
7346,92, 0
7347,72, 0
7348,63, 0
7349,55, 0
7350,30, 0
7351,22, 0
7352,32, 0
7353,40, 0
7354,60, 0
7355,72, 0
7356,100, 0
7357,126, 0
7358,123, 0
7359,126, 4
7360,132, 0
7361,115, 0
7362,130, 0
7363,128, 0
7364,118, 0
7365,109, 0
7366,102, 0
7367,104, 0
7368,102, 0
7369,119, 0
7370,113, 0
7371,106, 0
7372,112, 0
7373,118, 0
7374,116, 0
7375,106, 0
7376,96, 0
7377,86, 0
7378,74, 0
7379,46, 12
7380,36, 45
7381,15, 175
7382,8, 337
7383,11, 465
7384,21, 486
7385,43, 379
7386,72, 220
7387,83, 29
7388,95, 0
7389,94, 0
7390,84, 0
7391,80, 0
7392,71, 0
7393,59, 0
7394,58, 0
7395,54, 0
7396,56, 0
7397,57, 0
7398,47, 0
7399,50, 0
7400,54, 0
7401,53, 0
7402,74, 0
7403,86, 0
7404,92, 0
7405,95, 0
7406,108, 0
7407,118, 0
7408,133, 0
7409,144, 0
7410,150, 0
7411,127, 0
7412,115, 0
7413,99, 25
7414,95, 0
7415,76, 7
7416,90, 0
7417,95, 0
7418,94, 0
7419,91, 0
7420,89, 0
7421,89, 0
7422,85, 0
7423,85, 0
7424,77, 0
7425,60, 0
7426,54, 0
7427,59, 0
7428,70, 0
7429,75, 0
7430,88, 23
7431,90, 0
7432,92, 0
7433,106, 0
7434,116, 0
7435,118, 0
7436,127, 0
7437,127, 6
7438,130, 0
7439,142, 0
7440,141, 0
7441,132, 0
7442,122, 0
7443,103, 0
7444,93, 0
7445,102, 0
7446,69, 0
7447,69, 0
7448,58, 0
7449,70, 0
7450,70, 0
7451,74, 0
7452,72, 0
7453,70, 0
7454,59, 0
7455,63, 0
7456,55, 0
7457,48, 0
7458,48, 0
7459,15, 0
7460,2, 0
7461,8, 0
7462,9, 0
7463,24, 0
7464,44, 0
7465,59, 0
7466,69, 0
7467,94, 0
7468,107, 0
7469,113, 0
7470,119, 0
7471,105, 0
7472,85, 0
7473,53, 0
7474,26, 0
7475,13, 0
7476,6, 0
7477,31, 0
7478,63, 0
7479,86, 0
7480,91, 0
7481,95, 0
7482,102, 0
7483,103, 0
7484,109, 0
7485,97, 0
7486,123, 0
7487,122, 0
7488,133, 0
7489,133, 0
7490,133, 0
7491,134, 0
7492,147, 2
7493,145, 26
7494,152, 26
7495,139, 18
7496,129, 44
7497,112, 5
7498,121, 0
7499,130, 0
7500,138, 0
7501,139, 0
7502,102, 0
7503,76, 0
7504,50, 0
7505,39, 10
7506,53, 214
7507,38, 314
7508,50, 355
7509,63, 376
7510,78, 326
7511,107, 207
7512,134, 94
7513,144, 9
7514,141, 0
7515,122, 0
7516,101, 0
7517,80, 0
7518,69, 0
7519,65, 0
7520,67, 0
7521,75, 0
7522,88, 0
7523,107, 0
7524,108, 0
7525,128, 0
7526,95, 0
7527,89, 0
7528,75, 0
7529,77, 0
7530,69, 0
7531,75, 0
7532,72, 0
7533,65, 0
7534,57, 0
7535,53, 0
7536,54, 8
7537,68, 0
7538,92, 0
7539,111, 0
7540,127, 0
7541,127, 0
7542,134, 0
7543,124, 0
7544,121, 0
7545,115, 0
7546,110, 0
7547,116, 0
7548,101, 0
7549,70, 0
7550,55, 0
7551,48, 0
7552,55, 0
7553,56, 0
7554,84, 0
7555,95, 0
7556,109, 0
7557,115, 0
7558,131, 145
7559,135, 276
7560,139, 259
7561,139, 292
7562,139, 336
7563,147, 311
7564,134, 312
7565,125, 308
7566,120, 236
7567,123, 127
7568,136, 22
7569,152, 12
7570,157, 0
7571,164, 0
7572,159, 0
7573,154, 0
7574,138, 0
7575,128, 0
7576,92, 0
7577,71, 0
7578,50, 0
7579,25, 0
7580,12, 0
7581,3, 0
7582,0, 0
7583,3, 0
7584,12, 0
7585,31, 0
7586,37, 0
7587,42, 0
7588,28, 0
7589,22, 0
7590,21, 0
7591,28, 0
7592,31, 0
7593,25, 0
7594,6, 29
7595,1, 57
7596,0, 3
7597,1, 43
7598,21, 70
7599,58, 35
7600,90, 8
7601,102, 1
7602,108, 0
7603,117, 0
7604,119, 0
7605,124, 0
7606,121, 0
7607,116, 0
7608,96, 0
7609,100, 0
7610,63, 0
7611,57, 0
7612,53, 0
7613,57, 0
7614,54, 0
7615,62, 0
7616,76, 0
7617,74, 0
7618,75, 0
7619,60, 0
7620,65, 0
7621,81, 0
7622,96, 0
7623,115, 3
7624,86, 121
7625,84, 254
7626,78, 152
7627,75, 150
7628,83, 106
7629,88, 19
7630,97, 6
7631,97, 0
7632,102, 0
7633,105, 0
7634,102, 0
7635,113, 0
7636,110, 0
7637,126, 0
7638,133, 0
7639,136, 0
7640,108, 0
7641,125, 0
7642,113, 0
7643,118, 0
7644,116, 0
7645,121, 0
7646,124, 0
7647,126, 0
7648,117, 0
7649,108, 0
7650,97, 0
7651,84, 0
7652,83, 0
7653,85, 0
7654,83, 0
7655,91, 0
7656,73, 0
7657,59, 0
7658,56, 0
7659,60, 0
7660,69, 0
7661,89, 0
7662,107, 0
7663,108, 0
7664,104, 0
7665,101, 0
7666,102, 0
7667,104, 0
7668,108, 0
7669,112, 10
7670,110, 39
7671,128, 134
7672,124, 145
7673,126, 203
7674,127, 154
7675,135, 78
7676,131, 36
7677,130, 0
7678,127, 0
7679,122, 0
7680,109, 0
7681,95, 0
7682,76, 0
7683,59, 0
7684,44, 0
7685,37, 0
7686,15, 0
7687,3, 0
7688,15, 0
7689,13, 0
7690,30, 0
7691,64, 0
7692,95, 0
7693,116, 0
7694,117, 0
7695,133, 0
7696,135, 0
7697,137, 0
7698,140, 0
7699,133, 0
7700,123, 0
7701,111, 0
7702,116, 0
7703,111, 0
7704,115, 0
7705,115, 0
7706,119, 0
7707,117, 0
7708,133, 0
7709,133, 0
7710,145, 0
7711,117, 0
7712,102, 0
7713,91, 0
7714,80, 0
7715,60, 0
7716,30, 0
7717,13, 0
7718,8, 0
7719,4, 44
7720,12, 22
7721,23, 0
7722,54, 0
7723,64, 0
7724,59, 0
7725,38, 0
7726,25, 0
7727,17, 0
7728,25, 0
7729,38, 0
7730,40, 0
7731,53, 0
7732,52, 0
7733,42, 0
7734,44, 0
7735,32, 0
7736,31, 0
7737,51, 0
7738,71, 0
7739,96, 77
7740,123, 230
7741,133, 309
7742,139, 317
7743,119, 269
7744,102, 103
7745,72, 8
7746,58, 0
7747,44, 123
7748,55, 94
7749,45, 50
7750,62, 117
7751,83, 1
7752,102, 0
7753,111, 0
7754,109, 0
7755,95, 0
7756,76, 0
7757,68, 0
7758,58, 0
7759,44, 0
7760,30, 0
7761,21, 0
7762,18, 0
7763,20, 0
7764,20, 0
7765,42, 0
7766,53, 0
7767,71, 0
7768,89, 0
7769,115, 0
7770,135, 0
7771,158, 0
7772,125, 0
7773,116, 0
7774,113, 0
7775,112, 0
7776,109, 0
7777,108, 3
7778,102, 0
7779,102, 0
7780,116, 0
7781,109, 0
7782,120, 0
7783,127, 0
7784,140, 0
7785,139, 0
7786,152, 0
7787,141, 0
7788,136, 0
7789,139, 0
7790,148, 0
7791,142, 0
7792,145, 0
7793,139, 0
7794,144, 0
7795,138, 0
7796,129, 0
7797,109, 0
7798,86, 0
7799,76, 0
7800,76, 0
7801,72, 0
7802,63, 0
7803,52, 0
7804,57, 0
7805,54, 0
7806,55, 8
7807,42, 69
7808,12, 78
7809,0, 0
7810,1, 37
7811,0, 3
7812,18, 0
7813,34, 0
7814,69, 0
7815,68, 0
7816,74, 0
7817,92, 0
7818,83, 0
7819,85, 0
7820,90, 0
7821,94, 0
7822,102, 0
7823,117, 0
7824,129, 0
7825,126, 0
7826,121, 0
7827,111, 0
7828,101, 0
7829,90, 0
7830,78, 0
7831,80, 0
7832,87, 0
7833,95, 0
7834,104, 0
7835,108, 0
7836,113, 0
7837,104, 0
7838,89, 2
7839,72, 0
7840,65, 0
7841,62, 0
7842,71, 0
7843,92, 0
7844,102, 0
7845,112, 0
7846,121, 0
7847,113, 0
7848,108, 0
7849,102, 0
7850,103, 0
7851,103, 0
7852,97, 0
7853,95, 0
7854,107, 0
7855,81, 0
7856,68, 0
7857,51, 0
7858,43, 0
7859,32, 0
7860,34, 0
7861,30, 0
7862,32, 0
7863,41, 0
7864,44, 4
7865,51, 0
7866,65, 0
7867,65, 0
7868,69, 7
7869,54, 103
7870,38, 68
7871,36, 57
7872,45, 2
7873,76, 0
7874,89, 0
7875,105, 0
7876,94, 0
7877,90, 0
7878,79, 0
7879,68, 0
7880,53, 0
7881,50, 0
7882,54, 0
7883,54, 0
7884,54, 0
7885,60, 0
7886,57, 0
7887,70, 0
7888,84, 0
7889,95, 0
7890,99, 0
7891,96, 0
7892,92, 0
7893,93, 0
7894,97, 0
7895,104, 0
7896,113, 0
7897,111, 0
7898,105, 0
7899,79, 0
7900,57, 0
7901,44, 0
7902,38, 0
7903,41, 0
7904,72, 0
7905,93, 0
7906,96, 0
7907,90, 0
7908,83, 0
7909,68, 0
7910,60, 0
7911,54, 0
7912,58, 0
7913,70, 0
7914,89, 0
7915,105, 0
7916,115, 0
7917,112, 0
7918,101, 1
7919,102, 7
7920,92, 0
7921,99, 0
7922,100, 0
7923,101, 0
7924,92, 0
7925,86, 1
7926,87, 0
7927,90, 0
7928,95, 0
7929,95, 0
7930,85, 81
7931,85, 101
7932,87, 62
7933,94, 85
7934,110, 3
7935,117, 0
7936,120, 0
7937,107, 0
7938,90, 0
7939,80, 0
7940,74, 0
7941,70, 0
7942,65, 0
7943,76, 0
7944,95, 0
7945,116, 0
7946,121, 0
7947,121, 0
7948,105, 0
7949,81, 0
7950,57, 0
7951,36, 0
7952,18, 0
7953,22, 0
7954,26, 0
7955,43, 0
7956,56, 0
7957,59, 0
7958,52, 0
7959,50, 0
7960,35, 0
7961,22, 0
7962,19, 0
7963,31, 0
7964,45, 0
7965,70, 0
7966,89, 0
7967,93, 0
7968,83, 0
7969,67, 0
7970,48, 0
7971,43, 0
7972,51, 0
7973,63, 0
7974,80, 0
7975,102, 0
7976,113, 0
7977,123, 0
7978,127, 6
7979,128, 41
7980,133, 106
7981,135, 164
7982,140, 215
7983,148, 189
7984,150, 205
7985,130, 104
7986,112, 23
7987,96, 2
7988,84, 0
7989,67, 0
7990,57, 12
7991,39, 189
7992,37, 154
7993,36, 104
7994,38, 12
7995,63, 0
7996,76, 0
7997,83, 0
7998,70, 0
7999,44, 0
8000,32, 0
8001,26, 0
8002,28, 0
8003,20, 0
8004,30, 0
8005,44, 0
8006,55, 0
8007,62, 0
8008,64, 0
8009,77, 0
8010,108, 0
8011,99, 0
8012,103, 0
8013,102, 0
8014,102, 0
8015,108, 0
8016,105, 0
8017,108, 0
8018,87, 0
8019,69, 0
8020,47, 0
8021,30, 0
8022,25, 0
8023,24, 0
8024,29, 0
8025,40, 0
8026,78, 0
8027,103, 0
8028,129, 0
8029,137, 0
8030,140, 0
8031,144, 0
8032,138, 0
8033,140, 0
8034,140, 0
8035,133, 0
8036,127, 0
8037,133, 0
8038,108, 0
8039,113, 0
8040,120, 0
8041,127, 0
8042,137, 0
8043,139, 0
8044,133, 0
8045,129, 7
8046,119, 64
8047,117, 142
8048,111, 213
8049,96, 257
8050,79, 176
8051,47, 133
8052,41, 159
8053,37, 115
8054,30, 62
8055,38, 0
8056,51, 0
8057,74, 0
8058,85, 0
8059,87, 0
8060,86, 0
8061,83, 0
8062,81, 0
8063,76, 0
8064,72, 0
8065,78, 0
8066,83, 0
8067,78, 0
8068,95, 0
8069,85, 0
8070,79, 0
8071,94, 0
8072,80, 0
8073,90, 0
8074,102, 0
8075,111, 0
8076,139, 0
8077,130, 0
8078,135, 0
8079,148, 0
8080,148, 0
8081,127, 0
8082,92, 0
8083,71, 0
8084,46, 0
8085,45, 15
8086,57, 0
8087,81, 0
8088,94, 0
8089,111, 0
8090,110, 0
8091,106, 0
8092,91, 0
8093,86, 0
8094,78, 0
8095,79, 0
8096,75, 0
8097,73, 0
8098,68, 0
8099,71, 0
8100,78, 0
8101,79, 0
8102,76, 0
8103,74, 0
8104,75, 0
8105,72, 0
8106,74, 0
8107,83, 0
8108,93, 0
8109,94, 0
8110,92, 0
8111,85, 0
8112,63, 0
8113,35, 8
8114,18, 0
8115,12, 0
8116,15, 0
8117,28, 0
8118,69, 0
8119,50, 0
8120,58, 0
8121,41, 0
8122,30, 0
8123,51, 0
8124,45, 0
8125,64, 0
8126,76, 0
8127,87, 0
8128,95, 0
8129,78, 0
8130,76, 0
8131,70, 0
8132,58, 0
8133,63, 0
8134,68, 0
8135,68, 0
8136,75, 0
8137,81, 0
8138,78, 0
8139,80, 0
8140,83, 0
8141,84, 0
8142,75, 0
8143,64, 110
8144,51, 54
8145,57, 56
8146,65, 42
8147,80, 10
8148,111, 0
8149,131, 0
8150,136, 0
8151,140, 0
8152,139, 0
8153,132, 0
8154,130, 0
8155,124, 0
8156,111, 0
8157,105, 0
8158,119, 0
8159,90, 0
8160,81, 0
8161,77, 0
8162,68, 0
8163,65, 0
8164,59, 0
8165,51, 0
8166,67, 0
8167,63, 0
8168,89, 0
8169,88, 0
8170,92, 0
8171,94, 0
8172,89, 0
8173,76, 0
8174,61, 27
8175,63, 2
8176,68, 8
8177,87, 0
8178,95, 0
8179,131, 0
8180,124, 0
8181,139, 0
8182,109, 0
8183,95, 0
8184,95, 0
8185,95, 0
8186,96, 0
8187,92, 0
8188,90, 0
8189,88, 0
8190,84, 0
8191,83, 0
8192,76, 0
8193,63, 0
8194,60, 0
8195,63, 0
8196,62, 0
8197,65, 0
8198,73, 0
8199,80, 0
8200,84, 0
8201,90, 0
8202,92, 0
8203,89, 0
8204,72, 0
8205,68, 0
8206,67, 0
8207,68, 0
8208,83, 0
8209,91, 0
8210,113, 0
8211,115, 0
8212,126, 0
8213,117, 0
8214,115, 0
8215,124, 0
8216,110, 0
8217,111, 0
8218,101, 0
8219,104, 0
8220,105, 0
8221,100, 0
8222,92, 0
8223,89, 0
8224,89, 0
8225,90, 0
8226,92, 0
8227,97, 0
8228,110, 0
8229,103, 0
8230,108, 0
8231,105, 0
8232,95, 0
8233,92, 0
8234,77, 0
8235,56, 0
8236,60, 0
8237,50, 12
8238,46, 0
8239,65, 0
8240,75, 0
8241,83, 0
8242,77, 0
8243,80, 0
8244,75, 0
8245,83, 0
8246,76, 0
8247,75, 0
8248,76, 0
8249,78, 0
8250,76, 0
8251,83, 2
8252,84, 0
8253,84, 0
8254,93, 0
8255,86, 0
8256,102, 0
8257,103, 0
8258,117, 0
8259,133, 0
8260,100, 0
8261,92, 0
8262,84, 0
8263,78, 0
8264,57, 0
8265,51, 0
8266,42, 0
8267,39, 0
8268,48, 0
8269,52, 0
8270,55, 0
8271,88, 0
8272,85, 0
8273,80, 0
8274,83, 0
8275,77, 0
8276,74, 0
8277,68, 0
8278,79, 0
8279,73, 0
8280,80, 0
8281,91, 0
8282,102, 0
8283,96, 0
8284,95, 0
8285,97, 0
8286,95, 0
8287,99, 0
8288,97, 0
8289,92, 0
8290,81, 0
8291,72, 0
